,Site,Publication,Period,Lower_context_date,Upper_context_date,Amphora_type,Provenance,Frequency,Notes,Amphora_type_lower_date,Amphora_type_upper_date,Pleiades URI,Latitude,Longitude,Grouped_sites,Site_type,Site_notes,problems,content,Amphora_type_notes,Tyrrhenian_vs_Adriatic,New_type_name,Amphora_type_merged
445,libarna,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,dr 2-4_2,spain,4.0,"Antiquarium, I-II AD, ",-25.0,200.0,https://pleiades.stoa.org/places/383694,44.7148917,8.8610596,libarna,urban,,,wine,,tyrrhenian,dr 2-4,dr 2-4
446,libarna,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,dr 2-4_7,unknown,12.0,"Antiquarium, I-II AD, ",1.0,200.0,https://pleiades.stoa.org/places/383694,44.7148917,8.8610596,libarna,urban,,,wine,,tyrrhenian,dr 2-4,dr 2-4
447,libarna,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,forlimpopoli,adriatic italy,1.0,"Antiquarium, I-II AD, ",-25.0,300.0,https://pleiades.stoa.org/places/383694,44.7148917,8.8610596,libarna,urban,,,wine,"garum suggested for the type A and D, but unconfirmed",tyrrhenian,,forlimpopoli
448,libarna,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,dr 20,baetica,13.0,"Antiquarium, I-II AD, ",1.0,300.0,https://pleiades.stoa.org/places/383694,44.7148917,8.8610596,libarna,urban,,,olive oil,,tyrrhenian,,dr 20
449,libarna,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,"gauloise 2, 3, 5",gaul,5.0,"Antiquarium, I-II AD, ",-40.0,125.0,https://pleiades.stoa.org/places/383694,44.7148917,8.8610596,libarna,urban,,,wine,,tyrrhenian,gauloise 2,gauloise 2
450,libarna,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,collo ad imbuto,adriatic italy,3.0,"Antiquarium, I-II AD, ",1.0,250.0,https://pleiades.stoa.org/places/383694,44.7148917,8.8610596,libarna,urban,,,unknown,,tyrrhenian,,collo ad imbuto
451,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,dr 7-13,baetica,28.0,"taberna del foro, I-II AD, ",-30.0,150.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,"probably all these types should be merged, because they have the same content and provenance, but because they were separated in the publications I used (I have found no explanation why? different workshops?) I left them like this",fish sauce,,tyrrhenian,dr 7-13,dr 7-13
452,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,dr 28,baetica,5.0,"taberna del foro, I-II AD, ",1.0,150.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,,wine,,tyrrhenian,,dr 28
453,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,dr 2-4_5,tyrrhenian italy,19.0,"taberna del foro, I-II AD, ",-70.0,225.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,,wine,,tyrrhenian,dr 2-4,dr 2-4
454,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,dr 2-4,aegean,6.0,"taberna del foro, I-II AD, ",-100.0,200.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,,wine,,tyrrhenian,,dr 2-4
455,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,dr 2-4_2,spain,5.0,"taberna del foro, I-II AD, ",-25.0,200.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,,wine,,tyrrhenian,dr 2-4,dr 2-4
456,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,dr 2-4_7,unknown,20.0,"taberna del foro, I-II AD, ",1.0,200.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,,wine,,tyrrhenian,dr 2-4,dr 2-4
457,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,camulodunum 184,rhodes,13.0,"taberna del foro, I-II AD, ",-25.0,150.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,in a few cases the provenance of this amphora given in the sonata ABM spreadshit is Rhodes - it should always be Aegean for the consistency,wine,,tyrrhenian,,camulodunum 184
458,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,aegean/oriental,aegean/oriental,7.0,"taberna del foro, I-II AD, ",1.0,200.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,,unknown,,tyrrhenian,,aegean/oriental
459,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,aegean/oriental,aegean/oriental,7.0,"taberna del foro, I-II AD, ",1.0,200.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,,unknown,,tyrrhenian,,aegean/oriental
460,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,aegean/oriental,aegean/oriental,7.0,"taberna del foro, I-II AD, ",1.0,200.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,,unknown,,tyrrhenian,,aegean/oriental
461,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,aegean/oriental,aegean/oriental,7.0,"taberna del foro, I-II AD, ",1.0,200.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,,unknown,,tyrrhenian,,aegean/oriental
462,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,aegean/oriental,aegean/oriental,7.0,"taberna del foro, I-II AD, ",1.0,200.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,,unknown,,tyrrhenian,,aegean/oriental
463,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,schoene-mau 35,africa,1.0,"taberna del foro, I-II AD, ",30.0,225.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,,wine,,tyrrhenian,,schoene-mau 35
464,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,dr 20,baetica,22.0,"taberna del foro, I-II AD, ",1.0,300.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,,olive oil,,tyrrhenian,,dr 20
465,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,"gauloise 2, 3, 5",gaul,22.0,"taberna del foro, I-II AD, ",-40.0,125.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,,wine,,tyrrhenian,gauloise 2,gauloise 2
466,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",EI,1.0,200.0,dr 7-11,gaul,150.0,"taberna del foro, I-II AD, ",-30.0,96.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,"probably all these types should be merged, because they have the same content and provenance, but because they were separated in the publications I used (I have found no explanation why? different workshops?) I left them like this",fish sauce,,tyrrhenian,dr 7-13,dr 7-13
467,luni,"Bruno 1998., Importazione di merci e itinerari commerciali nella Liguria Transappenninica, in Sena Chiesa, G. and Arslan, E.A. ed. 
Optima Via. Atti del convegno internazionale di studi ""Postumia. Storia e archeologia di una grande strada romana alle radici dell'Europa"", Cremona 13 - 15 giugno 1996, p. 329-343.",LR/EI,-100.0,50.0,haltern 70,baetica,2.0,"taberna del foro, I-II AD, ",-80.0,192.0,https://pleiades.stoa.org/places/403235,44.065164,10.024166,luni,urban,taverns next to the Roman Forum,,defrutum,,tyrrhenian,,haltern 70
468,mercati di traiano,"Ceci M. 2006: ‘Un contesto medio imperiale dall’area dei Mercati di Traiano, in R. Meneghini, R. Santangeli Valenzani ed., Roma: Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 25-56.",EI,1.0,200.0,dr 6a,adriatic italy,1.0,,-25.0,50.0,https://pleiades.stoa.org/places/250091860,41.8953146648,12.4855481431,roma,urban,,,wine,,tyrrhenian,,dr 6a
469,mercati di traiano,"Ceci M. 2006: ‘Un contesto medio imperiale dall’area dei Mercati di Traiano, in R. Meneghini, R. Santangeli Valenzani ed., Roma: Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 25-56.",EI,1.0,200.0,schoene-mau 35,africa,3.0,,30.0,225.0,https://pleiades.stoa.org/places/250091860,41.8953146648,12.4855481431,roma,urban,,,wine,,tyrrhenian,,schoene-mau 35
470,mercati di traiano,"Ceci M. 2006: ‘Un contesto medio imperiale dall’area dei Mercati di Traiano, in R. Meneghini, R. Santangeli Valenzani ed., Roma: Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 25-56.",EI,1.0,200.0,ostia ii 522-523,sicilia,33.0,,50.0,200.0,https://pleiades.stoa.org/places/250091860,41.8953146648,12.4855481431,roma,urban,,,wine,"Panell, Rizzo 2014, 414, tab 11",tyrrhenian,,ostia ii 522-523
471,mercati di traiano,"Ceci M. 2006: ‘Un contesto medio imperiale dall’area dei Mercati di Traiano, in R. Meneghini, R. Santangeli Valenzani ed., Roma: Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 25-56.",EI,1.0,200.0,italian,tyrrhenian italy,22.0,,1.0,200.0,https://pleiades.stoa.org/places/250091860,41.8953146648,12.4855481431,roma,urban,,,unknown,,tyrrhenian,unknown,unknown
472,mercati di traiano,"Ceci M. 2006: ‘Un contesto medio imperiale dall’area dei Mercati di Traiano, in R. Meneghini, R. Santangeli Valenzani ed., Roma: Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 25-56.",EI,1.0,200.0,dr 7-11,baetica,2.0,,-30.0,96.0,https://pleiades.stoa.org/places/250091860,41.8953146648,12.4855481431,roma,urban,,"probably all these types should be merged, because they have the same content and provenance, but because they were separated in the publications I used (I have found no explanation why? different workshops?) I left them like this",fish sauce,,tyrrhenian,dr 7-13,dr 7-13
473,mercati di traiano,"Ceci M. 2006: ‘Un contesto medio imperiale dall’area dei Mercati di Traiano, in R. Meneghini, R. Santangeli Valenzani ed., Roma: Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 25-56.",EI,1.0,200.0,haltern 70,baetica,2.0,,-80.0,192.0,https://pleiades.stoa.org/places/250091860,41.8953146648,12.4855481431,roma,urban,,,defrutum,,tyrrhenian,,haltern 70
474,mercati di traiano,"Ceci M. 2006: ‘Un contesto medio imperiale dall’area dei Mercati di Traiano, in R. Meneghini, R. Santangeli Valenzani ed., Roma: Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 25-56.",EI,1.0,200.0,dr 14,baetica,82.0,,50.0,225.0,https://pleiades.stoa.org/places/250091860,41.8953146648,12.4855481431,roma,urban,,,fish sauce,,tyrrhenian,,dr 14
475,mercati di traiano,"Ceci M. 2006: ‘Un contesto medio imperiale dall’area dei Mercati di Traiano, in R. Meneghini, R. Santangeli Valenzani ed., Roma: Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 25-56.",EI,1.0,200.0,dr 20,baetica,66.0,,1.0,300.0,https://pleiades.stoa.org/places/250091860,41.8953146648,12.4855481431,roma,urban,,,olive oil,,tyrrhenian,,dr 20
476,mercati di traiano,"Ceci M. 2006: ‘Un contesto medio imperiale dall’area dei Mercati di Traiano, in R. Meneghini, R. Santangeli Valenzani ed., Roma: Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 25-56.",EI,1.0,200.0,beltran iia,baetica,5.0,,10.0,150.0,https://pleiades.stoa.org/places/250091860,41.8953146648,12.4855481431,roma,urban,,,fish sauce,,tyrrhenian,beltran iia,beltran iia
477,mercati di traiano,"Ceci M. 2006: ‘Un contesto medio imperiale dall’area dei Mercati di Traiano, in R. Meneghini, R. Santangeli Valenzani ed., Roma: Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 25-56.",EI,1.0,200.0,dr 14 similis,lusitania,20.0,,50.0,225.0,https://pleiades.stoa.org/places/250091860,41.8953146648,12.4855481431,roma,urban,,,fish sauce,,tyrrhenian,,dr 14 similis
478,mercati di traiano,"Ceci M. 2006: ‘Un contesto medio imperiale dall’area dei Mercati di Traiano, in R. Meneghini, R. Santangeli Valenzani ed., Roma: Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 25-56.",EI,1.0,200.0,dr 2-4_2,tarraconesis,10.0,,-25.0,200.0,https://pleiades.stoa.org/places/250091860,41.8953146648,12.4855481431,roma,urban,,,wine,,tyrrhenian,dr 2-4,dr 2-4
479,mercati di traiano,"Ceci M. 2006: ‘Un contesto medio imperiale dall’area dei Mercati di Traiano, in R. Meneghini, R. Santangeli Valenzani ed., Roma: Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 25-56.",EI,1.0,200.0,baetican,baetica,38.0,,1.0,200.0,https://pleiades.stoa.org/places/250091860,41.8953146648,12.4855481431,roma,urban,,,unknown,,tyrrhenian,,baetican
480,mercati di traiano,"Ceci M. 2006: ‘Un contesto medio imperiale dall’area dei Mercati di Traiano, in R. Meneghini, R. Santangeli Valenzani ed., Roma: Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 25-56.",EI,1.0,200.0,lusitanian,lusitania,16.0,,1.0,200.0,https://pleiades.stoa.org/places/250091860,41.8953146648,12.4855481431,roma,urban,,,fish sauce,,tyrrhenian,almagro 51c,almagro 51c
