,Site,Publication,Period,Lower_context_date,Upper_context_date,Amphora_type,Provenance,Frequency,Notes,Amphora_type_lower_date,Amphora_type_upper_date,Pleiades URI,Latitude,Longitude,site,Grouped_sites,Site_type,Site_notes,Amphora_type_main,amphora_type,problems,content,Amphora_type_notes
310,"foro di nerva, roma","Rinaldi A. 2013: ‘Contesti ceramici del Foro di Nerva dagli ambienti 1 e 2. I vasi decorate a matrice in terra sigilata italic e le anfore’, in M. Ceci ed., Contesti ceramici dai Fori Imperiali, Oxford, p. 61-73.",EI,1.0,200.0,schoene-mau 15,orient,1.0,,-10.0,200.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"foro di nerva, roma",roma,urban,,schoene-mau 15,schoene-mau 15,,fruits,
311,"foro di nerva, roma","Rinaldi A. 2013: ‘Contesti ceramici del Foro di Nerva dagli ambienti 1 e 2. I vasi decorate a matrice in terra sigilata italic e le anfore’, in M. Ceci ed., Contesti ceramici dai Fori Imperiali, Oxford, p. 61-73.",EI,1.0,200.0,kingsholm 117,orient,2.0,,50.0,150.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"foro di nerva, roma",roma,urban,,kingsholm 117,kingsholm 117,,wine,"after Panella, Rizzo 2014, 90, tab. 7"
312,"foro di nerva, roma","Rinaldi A. 2013: ‘Contesti ceramici del Foro di Nerva dagli ambienti 1 e 2. I vasi decorate a matrice in terra sigilata italic e le anfore’, in M. Ceci ed., Contesti ceramici dai Fori Imperiali, Oxford, p. 61-73.",EI,1.0,200.0,agora f65-66,anatolia,1.0,,-50.0,400.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"foro di nerva, roma",roma,urban,,agora f65-66,agora f65-66,,wine,"Panell, Rizzo 2014, 390"
313,"foro di nerva, roma","Rinaldi A. 2013: ‘Contesti ceramici del Foro di Nerva dagli ambienti 1 e 2. I vasi decorate a matrice in terra sigilata italic e le anfore’, in M. Ceci ed., Contesti ceramici dai Fori Imperiali, Oxford, p. 61-73.",EI,1.0,200.0,camulodunum 184,aegean,25.0,,-25.0,150.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"foro di nerva, roma",roma,urban,,camulodunum 184,camulodunum 184,in a few cases the provenance of this amphora given in the sonata ABM spreadshit is Rhodes - it should always be Aegean for the consistency,wine,
314,"foro di nerva, roma","Rinaldi A. 2013: ‘Contesti ceramici del Foro di Nerva dagli ambienti 1 e 2. I vasi decorate a matrice in terra sigilata italic e le anfore’, in M. Ceci ed., Contesti ceramici dai Fori Imperiali, Oxford, p. 61-73.",EI,1.0,200.0,dr 43_1,aegean,2.0,,1.0,250.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"foro di nerva, roma",roma,urban,,dr 43,dr 43,,wine,
315,"foro di nerva, roma","Rinaldi A. 2013: ‘Contesti ceramici del Foro di Nerva dagli ambienti 1 e 2. I vasi decorate a matrice in terra sigilata italic e le anfore’, in M. Ceci ed., Contesti ceramici dai Fori Imperiali, Oxford, p. 61-73.",EI,1.0,200.0,dr 2-4,aegean,4.0,,-100.0,200.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"foro di nerva, roma",roma,urban,,dr 2-4,dr 2-4,,wine,
316,"foro di nerva, roma","Rinaldi A. 2013: ‘Contesti ceramici del Foro di Nerva dagli ambienti 1 e 2. I vasi decorate a matrice in terra sigilata italic e le anfore’, in M. Ceci ed., Contesti ceramici dai Fori Imperiali, Oxford, p. 61-73.",EI,1.0,200.0,dr 2-4,aegean,9.0,,-100.0,200.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"foro di nerva, roma",roma,urban,,dr 2-4,dr 2-4,,wine,
317,"foro di nerva, roma","Rinaldi A. 2013: ‘Contesti ceramici del Foro di Nerva dagli ambienti 1 e 2. I vasi decorate a matrice in terra sigilata italic e le anfore’, in M. Ceci ed., Contesti ceramici dai Fori Imperiali, Oxford, p. 61-73.",EI,1.0,200.0,ostia ii 522-523,calabria/sicilia,4.0,,50.0,200.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"foro di nerva, roma",roma,urban,,ostia ii 522-523,ostia ii 522-523,,wine,"Panell, Rizzo 2014, 414, tab 11"
318,"foro di nerva, roma","Rinaldi A. 2013: ‘Contesti ceramici del Foro di Nerva dagli ambienti 1 e 2. I vasi decorate a matrice in terra sigilata italic e le anfore’, in M. Ceci ed., Contesti ceramici dai Fori Imperiali, Oxford, p. 61-73.",LR,-150.0,-1.0,dr 1,tyrrhenian italy,9.0,,-150.0,-50.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"foro di nerva, roma",roma,urban,,dr 1,dr 1,,wine,
319,"foro di nerva, roma","Rinaldi A. 2013: ‘Contesti ceramici del Foro di Nerva dagli ambienti 1 e 2. I vasi decorate a matrice in terra sigilata italic e le anfore’, in M. Ceci ed., Contesti ceramici dai Fori Imperiali, Oxford, p. 61-73.",LR/EI,-100.0,50.0,lamb.2/dr 6_1,adriatic italy,9.0,,-200.0,50.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"foro di nerva, roma",roma,urban,,lamb.2/dr 6,lamb.2/dr 6,,wine,
320,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,dr 2-4_5,tyrrhenian italy,62.0,,-70.0,225.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",dr 2-4,dr 2-4,,wine,
321,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,spello/ostia ii 521/ iii 369-370,italy - tiber valley,102.0,,50.0,200.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",spello/ostia ii 521/ iii 369-370,spello/ostia ii 521/ iii 369-370,,wine,
322,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,unknown,tyrrhenian italy,5.0,,1.0,200.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",unknown,nan,,nan,
323,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,ovoide di brindisi,adriatic italy,1.0,,-125.0,-25.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",ovoide di brindisi,ovoide di brindisi,,olive oil,"wine also suggested, but olive oil more accepted"
324,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,dr 6a,adriatic italy,20.0,,-25.0,50.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",dr 6a,dr 6a,,wine,
325,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,dr 2-4_5,adriatic italy,4.0,,-70.0,225.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",dr 2-4,dr 2-4,,wine,
326,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,forlimpopoli,adriatic italy,,,-25.0,300.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",forlimpopoli,forlimpopoli,,wine,"garum suggested for the type A and D, but unconfirmed"
327,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,richborough 527,tyrrhenian italy,5.0,,-25.0,125.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",richborough 527,richborough 527,,alum,
328,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,ostia ii 523,sicilia,7.0,,50.0,200.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",ostia ii 523,ostia ii 523,,wine,"Panell, Rizzo 2014, 415, tab 12."
329,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,ostia iv 464,sicilia,1.0,,70.0,200.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",ostia iv 464,ostia iv 464,,unknown,
330,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,ostia ii 522-523/ostia iv 464,sicilia,15.0,,50.0,200.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",ostia ii 522-523/ostia iv 464,ostia ii 522-523/ostia iv 464,,wine,"Panell, Rizzo 2014, 414, tab 11"
331,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,gauloise 3,gaul,1.0,,1.0,100.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",gauloise 3,gauloise 3,,wine,
332,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,gauloise 4,gaul,84.0,,50.0,300.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",gauloise 4,gauloise 4,,wine,
333,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,gauloise 5,gaul,3.0,,50.0,125.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",gauloise 5,gauloise 5,,wine,
334,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,gauloise unknown,gaul,12.0,,1.0,200.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",gauloise unknown,gauloise unknown,,wine,"unknown, but wine is the strongest possibility"
335,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,dr 2-4_2,tarraconesis,11.0,,-25.0,200.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",dr 2-4,dr 2-4,,wine,
336,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,oberaden 74,tarraconesis,6.0,,-25.0,0.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",oberaden 74,oberaden 74,,wine,
337,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,haltern 70,baetica,9.0,,-80.0,192.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",haltern 70,haltern 70,,defrutum,
338,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,dr 7-13,baetica,54.0,,-30.0,150.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",dr 7-13,dr 7-13,"probably all these types should be merged, because they have the same content and provenance, but because they were separated in the publications I used (I have found no explanation why? different workshops?) I left them like this",fish sauce,
339,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,dr 12,baetica,3.0,,-50.0,175.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",dr 12,dr 12,,fish sauce,
340,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,dr 14,baetica,221.0,,50.0,225.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",dr 14,dr 14,,fish sauce,
341,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,dr 28,baetica,3.0,,1.0,150.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",dr 28,dr 28,,wine,
342,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,oberaden 73,baetica,1.0,,1.0,200.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",oberaden 73,oberaden 73,,unknown,
343,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,dr 20 ,baetica,166.0,,1.0,300.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",dr 20,dr 20,,olive oil,
344,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,beltran iia,baetica,46.0,,10.0,150.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",beltran iia,beltran iia,,fish sauce,
345,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,beltran iib,baetica,3.0,,15.0,150.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",beltran iib,beltran iib,,fish sauce,
346,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,dr 14 similis,lusitania,78.0,,50.0,225.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",dr 14 similis,dr 14 similis,,fish sauce,
347,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,dr 2-4_2,spain,2.0,,-25.0,200.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",dr 2-4,dr 2-4,,wine,
348,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,hammamet,africa,2.0,,100.0,700.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",hammamet,hammamet,,unknown,https://halshs.archives-ouvertes.fr/halshs-03506183/document
349,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,dr 26,africa,1.0,,-150.0,-1.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",dr 26,dr 26,,olive oil,"unconfirmed, but no other possible content suggested"
350,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,unknown,africa,21.0,,1.0,200.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",unknown,nan,,nan,
351,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,leptiminus 1_1,africa,33.0,,75.0,225.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",leptiminus 1,leptiminus 1,,fish sauce,
352,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,leptiminus 2,africa,1.0,,75.0,250.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",leptiminus 2,leptiminus 2,,fish sauce,
353,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,uzita,africa,3.0,,100.0,200.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",uzita,uzita,,fish sauce,https://halshs.archives-ouvertes.fr/halshs-03506183/document
354,gianicolo,"Ferrandes A. F. 2008: ‘I contenitori da trasporto’, in F. Filippi ed., Horti et sordes. Uno scavo alle falde del Gianicolo, Roma, p. 247-283.",EI,1.0,200.0,ostia lix,africa,8.0,,50.0,150.0,https://pleiades.stoa.org/places/430827518,41.88333,12.46667,gianicolo,roma,urban,"not within the Servian Walls, but a sanctuary connected with the city, not the agricultural area",ostia lix,ostia lix,,olive oil,"Panella, Rizzo 2014, 86, tab 6a"
